REGN,NAME_B,NUM_SC,DT,A_P,IITG_RUB,Применяется
2208,ФОРШТАДТ,20.0,2025-01-01,1,127266000.0,
2574,БАНК РМП,ITGAP,2025-01-01,1,0.0,
2574,БАНК РМП,608,2025-01-01,1,25082000.0,
2574,БАНК РМП,60.0,2025-01-01,1,4310000.0,
2574,БАНК РМП,939,2025-01-01,1,0.0,
478,КУБАНЬТОРГБАНК,454,2025-01-01,1,918500000.0,Да
478,КУБАНЬТОРГБАНК,45.2,2025-01-01,1,250893000.0,
478,КУБАНЬТОРГБАНК,609,2025-01-01,1,26462000.0,
478,КУБАНЬТОРГБАНК,60.0,2025-01-01,1,4598000.0,
2208,ФОРШТАДТ,454,2025-01-01,1,11419000.0,Да
2208,ФОРШТАДТ,706,2025-01-01,1,6735992000.0,
2208,ФОРШТАДТ,620,2025-01-01,1,700000.0,
2208,ФОРШТАДТ,509,2025-01-01,1,0.0,
2208,ФОРШТАДТ,458,2025-01-01,1,880980000.0,Да
3303,АЗИЯ-ИНВЕСТ БАНК,45.0,2025-01-01,1,2372905000.0,
2638,ПРОМТРАНСБАНК,604,2025-01-01,1,938274000.0,
2390,ИТУРУП,90.6,2025-01-01,1,1031000.0,
2390,ИТУРУП,90.3,2025-01-01,1,1000.0,
1343,ЛЕВОБЕРЕЖНЫЙ,45.0,2025-01-01,1,47567222000.0,
1343,ЛЕВОБЕРЕЖНЫЙ,45.2,2025-01-01,1,50018650000.0,
1343,ЛЕВОБЕРЕЖНЫЙ,319,2025-01-01,1,28000000000.0,
316,ХКФ БАНК,ITGAP,2025-01-01,1,26470620000.0,
316,ХКФ БАНК,99998,2025-01-01,1,10684340000.0,
53,АЛЕКСАНДРОВСКИЙ,612,2025-01-01,1,0.0,
53,АЛЕКСАНДРОВСКИЙ,90.3,2025-01-01,1,249727000.0,
53,АЛЕКСАНДРОВСКИЙ,45.2,2025-01-01,1,479745000.0,
3077,НАЦИОНАЛЬНЫЙ ИНВЕСТИЦИОННО-ПРОМЫШЛЕННЫЙ,32.2,2025-01-01,1,960598000.0,
3077,НАЦИОНАЛЬНЫЙ ИНВЕСТИЦИОННО-ПРОМЫШЛЕННЫЙ,474,2025-01-01,1,183274000.0,
3482,БМВ БАНК,706,2025-01-01,1,14154149000.0,
3482,БМВ БАНК,90.4,2025-01-01,1,0.0,
3482,БМВ БАНК,ITGAP,2025-01-01,1,0.0,
316,ХКФ БАНК,617,2025-01-01,1,1777338000.0,
429,УРАЛЬСКИЙ БАНК РЕКОНСТРУКЦИИ И РАЗВИТИЯ,302,2025-01-01,1,3453087000.0,
1288,СТАВРОПОЛЬПРОМСТРОЙБАНК,45.2,2025-01-01,1,382961000.0,
53,АЛЕКСАНДРОВСКИЙ,506,2025-01-01,1,211292000.0,
53,АЛЕКСАНДРОВСКИЙ,451,2025-01-01,1,298000000.0,Да
429,УРАЛЬСКИЙ БАНК РЕКОНСТРУКЦИИ И РАЗВИТИЯ,934,2025-01-01,1,4319000.0,
3235,СЭБ БАНК,90.5,2025-01-01,1,23248000.0,
3235,СЭБ БАНК,319,2025-01-01,1,14120000000.0,
1326,АЛЬФА-БАНК,937,2025-01-01,1,350404000.0,
2307,ИНГОССТРАХ БАНК,ITGAP,2025-01-01,1,1042469812000.0,
2307,ИНГОССТРАХ БАНК,99996,2025-01-01,1,3069125000.0,
2307,ИНГОССТРАХ БАНК,620,2025-01-01,1,368567000.0,
2307,ИНГОССТРАХ БАНК,302,2025-01-01,1,1469695000.0,
2307,ИНГОССТРАХ БАНК,319,2025-01-01,1,0.0,
2638,ПРОМТРАНСБАНК,90.5,2025-01-01,1,2576587000.0,
316,ХКФ БАНК,45.2,2025-01-01,1,24129293000.0,
316,ХКФ БАНК,306,2025-01-01,1,8000.0,
316,ХКФ БАНК,301,2025-01-01,1,12882361000.0,
316,ХКФ БАНК,90.4,2025-01-01,1,45000.0,
316,ХКФ БАНК,32.2,2025-01-01,1,7119365000.0,
316,ХКФ БАНК,304,2025-01-01,1,49618000.0,
316,ХКФ БАНК,451,2025-01-01,1,35224000.0,Да
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,60.0,2025-01-01,1,259524000.0,
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,99996,2025-01-01,1,0.0,
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,319,2025-01-01,1,0.0,
3510,ЮМАНИ,706,2025-01-01,1,22644756000.0,
249,УРАЛЬСКИЙ ФИНАНСОВЫЙ ДОМ,459,2025-01-01,1,321814000.0,
3395,МБА-МОСКВА,619,2025-01-01,1,104559000.0,
3395,МБА-МОСКВА,32.1,2025-01-01,1,12990573000.0,
3395,МБА-МОСКВА,459,2025-01-01,1,21207000.0,
3395,МБА-МОСКВА,612,2025-01-01,1,0.0,
2876,НИБ,ITGAP,2025-01-01,1,6070243000.0,
2876,НИБ,304,2025-01-01,1,10216000.0,
2876,НИБ,32.2,2025-01-01,1,2100000.0,
2876,НИБ,609,2025-01-01,1,95000.0,
2876,НИБ,45.0,2025-01-01,1,7292000.0,
2876,НИБ,319,2025-01-01,1,5010000000.0,
2876,НИБ,458,2025-01-01,1,20448000.0,Да
3287,ВСЕРОССИЙСКИЙ БАНК РАЗВИТИЯ РЕГИОНОВ,ITGAP,2025-01-01,1,7993178960000.0,
1143,ЦИФРА БАНК,612,2025-01-01,1,0.0,
2995,СТРОЙЛЕСБАНК,20.0,2025-01-01,1,91445000.0,
2070,АЛТЫНБАНК,621,2025-01-01,1,5214000.0,
2070,АЛТЫНБАНК,90.6,2025-01-01,1,93800000.0,
2070,АЛТЫНБАНК,ITGAP,2025-01-01,1,0.0,
2070,АЛТЫНБАНК,302,2025-01-01,1,5275000.0,
3161,КОНТУР,608,2025-01-01,1,76882000.0,
3231,АГОРА,99998,2025-01-01,1,1218127000.0,
1143,ЦИФРА БАНК,45.2,2025-01-01,1,556389000.0,
3231,АГОРА,90.3,2025-01-01,1,2000.0,
3505,БАНК БЕРЕЙТ,45.2,2025-01-01,1,21019000.0,
708,БАНК КАЗАНИ,707,2025-01-01,1,0.0,
101,БКС БАНК,ITGAP,2025-01-01,1,0.0,
101,БКС БАНК,474,2025-01-01,1,8948549000.0,
101,БКС БАНК,47.1,2025-01-01,1,3932229000.0,
2034,СЕРВИС РЕЗЕРВ,ITGAP,2025-01-01,1,94291000.0,
2034,СЕРВИС РЕЗЕРВ,608,2025-01-01,1,98600000.0,
2034,СЕРВИС РЕЗЕРВ,90.4,2025-01-01,1,3890000.0,
2034,СЕРВИС РЕЗЕРВ,612,2025-01-01,1,0.0,
2034,СЕРВИС РЕЗЕРВ,319,2025-01-01,1,1528000000.0,
2034,СЕРВИС РЕЗЕРВ,474,2025-01-01,1,11504000.0,
2995,СТРОЙЛЕСБАНК,458,2025-01-01,1,131017000.0,Да
3161,КОНТУР,ITGAP,2025-01-01,1,0.0,
2564,ЯРИНТЕРБАНК,609,2025-01-01,1,15793000.0,
2564,ЯРИНТЕРБАНК,302,2025-01-01,1,11083000.0,
2564,ЯРИНТЕРБАНК,32.2,2025-01-01,1,600000.0,
2564,ЯРИНТЕРБАНК,90.3,2025-01-01,1,1010000.0,
3505,БАНК БЕРЕЙТ,458,2025-01-01,1,9000.0,Да
3543,ПЛАТЕЖНЫЙ КОНСТРУКТОР,302,2025-01-01,1,1165302000.0,
3543,ПЛАТЕЖНЫЙ КОНСТРУКТОР,604,2025-01-01,1,3169000.0,
3543,ПЛАТЕЖНЫЙ КОНСТРУКТОР,ITGAP,2025-01-01,1,0.0,
3505,БАНК БЕРЕЙТ,301,2025-01-01,1,7708000.0,
1114,ХИМИК,90.4,2025-01-01,1,115371000.0,
1114,ХИМИК,302,2025-01-01,1,265000.0,
3292,РАЙФФАЙЗЕНБАНК,ITGAP,2025-01-01,1,18226359901000.0,
3292,РАЙФФАЙЗЕНБАНК,617,2025-01-01,1,14752993000.0,
2867,ИШБАНК,604,2025-01-01,1,590931000.0,
3292,РАЙФФАЙЗЕНБАНК,609,2025-01-01,1,12873779000.0,
3292,РАЙФФАЙЗЕНБАНК,806,2025-01-01,1,1051516000.0,
3292,РАЙФФАЙЗЕНБАНК,454,2025-01-01,1,5487113000.0,Да
3292,РАЙФФАЙЗЕНБАНК,459,2025-01-01,1,1926562000.0,
3292,РАЙФФАЙЗЕНБАНК,301,2025-01-01,1,344822734000.0,
3292,РАЙФФАЙЗЕНБАНК,47.1,2025-01-01,1,14891747000.0,
3303,АЗИЯ-ИНВЕСТ БАНК,90.3,2025-01-01,1,1000.0,
3303,АЗИЯ-ИНВЕСТ БАНК,ITGAP,2025-01-01,1,0.0,
3303,АЗИЯ-ИНВЕСТ БАНК,474,2025-01-01,1,260454000.0,
3303,АЗИЯ-ИНВЕСТ БАНК,319,2025-01-01,1,28300000000.0,
2867,ИШБАНК,458,2025-01-01,1,22434000.0,Да
3542,ОЗОН БАНК,301,2025-01-01,1,12052975000.0,
2065,ЖИВАГО БАНК,20.0,2025-01-01,1,109609000.0,
2065,ЖИВАГО БАНК,32.1,2025-01-01,1,0.0,
2867,ИШБАНК,90.5,2025-01-01,1,58468307000.0,
3292,РАЙФФАЙЗЕНБАНК,507,2025-01-01,1,18000.0,
2495,ИНГ БАНК (ЕВРАЗИЯ),474,2025-01-01,1,247029000.0,
2495,ИНГ БАНК (ЕВРАЗИЯ),302,2025-01-01,1,337665000.0,
2216,БАНК ИНТЕЗА,ITGAP,2025-01-01,1,0.0,
2216,БАНК ИНТЕЗА,608,2025-01-01,1,1395101000.0,
2216,БАНК ИНТЕЗА,612,2025-01-01,1,0.0,
2995,СТРОЙЛЕСБАНК,ITGAP,2025-01-01,1,23590490000.0,
2995,СТРОЙЛЕСБАНК,106,2025-01-01,1,18107000.0,
2495,ИНГ БАНК (ЕВРАЗИЯ),ITGAP,2025-01-01,1,47864957000.0,
3292,РАЙФФАЙЗЕНБАНК,809,2025-01-01,1,0.0,
3292,РАЙФФАЙЗЕНБАНК,451,2025-01-01,1,5594320000.0,Да
3508,МОНЕТА,474,2025-01-01,1,23114000.0,
3508,МОНЕТА,90.4,2025-01-01,1,318000.0,
2914,АРЕСБАНК,90.3,2025-01-01,1,12665000.0,
2914,АРЕСБАНК,706,2025-01-01,1,29326993000.0,
2914,АРЕСБАНК,324,2025-01-01,1,105042000.0,
3294,НРД,324,2025-01-01,1,3493000.0,
3294,НРД,304,2025-01-01,1,28830000.0,
21,ПРИМОРСКИЙ ТЕРРИТОРИАЛЬНЫЙ,325,2025-01-01,1,24000.0,
21,ПРИМОРСКИЙ ТЕРРИТОРИАЛЬНЫЙ,302,2025-01-01,1,129707000.0,
3465,ЭМ-Ю-ЭФ-ДЖИ БАНК (ЕВРАЗИЯ),933,2025-01-01,1,125187000.0,
3465,ЭМ-Ю-ЭФ-ДЖИ БАНК (ЕВРАЗИЯ),90.4,2025-01-01,1,0.0,
1581,ТИМЕР БАНК,505,2025-01-01,1,181984000.0,
1581,ТИМЕР БАНК,608,2025-01-01,1,169502000.0,
1581,ТИМЕР БАНК,706,2025-01-01,1,10512321000.0,
1581,ТИМЕР БАНК,504,2025-01-01,1,20811953000.0,
3294,НРД,90.6,2025-01-01,1,9835000.0,
3294,НРД,ITGAP,2025-01-01,1,36052312000.0,
2438,ГЛОБУС,99998,2025-01-01,1,3016428000.0,
2438,ГЛОБУС,302,2025-01-01,1,1886000.0,
1581,ТИМЕР БАНК,45.2,2025-01-01,1,1032245000.0,
537,ПРИОБЬЕ,106,2025-01-01,1,7357000.0,
537,ПРИОБЬЕ,604,2025-01-01,1,129172000.0,
537,ПРИОБЬЕ,ITGAP,2025-01-01,1,0.0,
3202,НОКССБАНК,454,2025-01-01,1,941117000.0,Да
3202,НОКССБАНК,458,2025-01-01,1,299460000.0,Да
3202,НОКССБАНК,302,2025-01-01,1,5908000.0,
3202,НОКССБАНК,506,2025-01-01,1,57781000.0,
3202,НОКССБАНК,459,2025-01-01,1,6283000.0,
3522,МОБИЛЬНАЯ КАРТА,610,2025-01-01,1,20284000.0,
2802,ЙОШКАР-ОЛА,325,2025-01-01,1,507000.0,
3473,МБ РУС БАНК,109,2025-01-01,1,1778152000.0,
554,СОЛИДАРНОСТЬ,32.1,2025-01-01,1,9000000000.0,
3202,НОКССБАНК,619,2025-01-01,1,99532000.0,
1581,ТИМЕР БАНК,32.1,2025-01-01,1,6650000000.0,
1581,ТИМЕР БАНК,319,2025-01-01,1,3400000000.0,
1581,ТИМЕР БАНК,ITGAP,2025-01-01,1,0.0,
3415,БАНК РСИ,45.0,2025-01-01,1,34650000.0,
3415,БАНК РСИ,ITGAP,2025-01-01,1,0.0,
3202,НОКССБАНК,301,2025-01-01,1,174162000.0,
444,БАЛАКОВО-БАНК,45.2,2025-01-01,1,75330000.0,
444,БАЛАКОВО-БАНК,608,2025-01-01,1,1053000.0,
444,БАЛАКОВО-БАНК,454,2025-01-01,1,25245000.0,Да
444,БАЛАКОВО-БАНК,20.0,2025-01-01,1,8790000.0,
3473,МБ РУС БАНК,459,2025-01-01,1,115215000.0,
2440,МЕТАЛЛИНВЕСТБАНК,459,2025-01-01,1,152840000.0,
2440,МЕТАЛЛИНВЕСТБАНК,324,2025-01-01,1,1241000.0,
2440,МЕТАЛЛИНВЕСТБАНК,604,2025-01-01,1,2408491000.0,
2440,МЕТАЛЛИНВЕСТБАНК,60.0,2025-01-01,1,752948000.0,
2440,МЕТАЛЛИНВЕСТБАНК,810,2025-01-01,1,6000.0,
2440,МЕТАЛЛИНВЕСТБАНК,90.3,2025-01-01,1,5368343000.0,
2440,МЕТАЛЛИНВЕСТБАНК,302,2025-01-01,1,883629000.0,
2440,МЕТАЛЛИНВЕСТБАНК,616,2025-01-01,1,0.0,
2440,МЕТАЛЛИНВЕСТБАНК,501,2025-01-01,1,11607005000.0,
2440,МЕТАЛЛИНВЕСТБАНК,609,2025-01-01,1,212035000.0,
2440,МЕТАЛЛИНВЕСТБАНК,809,2025-01-01,1,0.0,
2440,МЕТАЛЛИНВЕСТБАНК,20.0,2025-01-01,1,1621667000.0,
3388,ФИНСЕРВИС,604,2025-01-01,1,468366000.0,
3388,ФИНСЕРВИС,474,2025-01-01,1,3659893000.0,
2440,МЕТАЛЛИНВЕСТБАНК,106,2025-01-01,1,1546033000.0,
170,АВТО ФИНАНС БАНК,90.4,2025-01-01,1,10000.0,
170,АВТО ФИНАНС БАНК,604,2025-01-01,1,446048000.0,
1115,КОСТРОМАСЕЛЬКОМБАНК,609,2025-01-01,1,16037000.0,
1115,КОСТРОМАСЕЛЬКОМБАНК,32.1,2025-01-01,1,1400000000.0,
1115,КОСТРОМАСЕЛЬКОМБАНК,ITGAP,2025-01-01,1,0.0,
1115,КОСТРОМАСЕЛЬКОМБАНК,60.0,2025-01-01,1,4359000.0,
3467,ЮНИСТРИМ,301,2025-01-01,1,1527372000.0,
3252,ГАЗЭНЕРГОБАНК,306,2025-01-01,1,77659000.0,
1680,КРЕДИ АГРИКОЛЬ КИБ,106,2025-01-01,1,177022000.0,
1680,КРЕДИ АГРИКОЛЬ КИБ,319,2025-01-01,1,9000000000.0,
3545,ТОЧКА,706,2025-01-01,1,58251150000.0,
2407,МВС БАНК,454,2025-01-01,1,84829000.0,Да
2407,МВС БАНК,20.0,2025-01-01,1,12017000.0,
554,СОЛИДАРНОСТЬ,939,2025-01-01,1,7594268000.0,
554,СОЛИДАРНОСТЬ,90.3,2025-01-01,1,9358865000.0,
554,СОЛИДАРНОСТЬ,451,2025-01-01,1,4594081000.0,Да
2407,МВС БАНК,706,2025-01-01,1,159849000.0,
554,СОЛИДАРНОСТЬ,60.0,2025-01-01,1,4750116000.0,
3252,ГАЗЭНЕРГОБАНК,502,2025-01-01,1,66823200000.0,
3252,ГАЗЭНЕРГОБАНК,619,2025-01-01,1,18108000.0,
3252,ГАЗЭНЕРГОБАНК,ITGAP,2025-01-01,1,0.0,
3252,ГАЗЭНЕРГОБАНК,302,2025-01-01,1,162690000.0,
3252,ГАЗЭНЕРГОБАНК,612,2025-01-01,1,0.0,
3252,ГАЗЭНЕРГОБАНК,32.2,2025-01-01,1,48532713000.0,
783,РОЯЛ КРЕДИТ БАНК,474,2025-01-01,1,2366000.0,
783,РОЯЛ КРЕДИТ БАНК,60.0,2025-01-01,1,13059000.0,
3512,ЕДИНАЯ КАССА,90.5,2025-01-01,1,174075000.0,
3512,ЕДИНАЯ КАССА,32.2,2025-01-01,1,315000.0,
3512,ЕДИНАЯ КАССА,612,2025-01-01,1,0.0,
3512,ЕДИНАЯ КАССА,ITGAP,2025-01-01,1,0.0,
1680,КРЕДИ АГРИКОЛЬ КИБ,ITGAP,2025-01-01,1,36866580000.0,
783,РОЯЛ КРЕДИТ БАНК,99996,2025-01-01,1,0.0,
2272,РОСБАНК,106,2025-01-01,1,3212122000.0,
2272,РОСБАНК,32.1,2025-01-01,1,9148352000.0,
2879,АВАНГАРД,ITGAP,2025-01-01,1,168362103000.0,
2879,АВАНГАРД,111,2025-01-01,1,3200222000.0,
2879,АВАНГАРД,99996,2025-01-01,1,2162591000.0,
2879,АВАНГАРД,621,2025-01-01,1,87421000.0,
2879,АВАНГАРД,609,2025-01-01,1,36564000.0,
2879,АВАНГАРД,501,2025-01-01,1,10576692000.0,
2879,АВАНГАРД,620,2025-01-01,1,4797000.0,
2879,АВАНГАРД,20.0,2025-01-01,1,9040416000.0,
2879,АВАНГАРД,608,2025-01-01,1,498705000.0,
2272,РОСБАНК,324,2025-01-01,1,1840211000.0,
2272,РОСБАНК,458,2025-01-01,1,13176340000.0,Да
2110,ПЕРЕСВЕТ,3XXXX,2025-01-01,1,25587389000.0,
2443,МЕТКОМБАНК,474,2025-01-01,1,2982217000.0,
3466,НАЦИОНАЛЬНЫЙ КЛИРИНГОВЫЙ ЦЕНТР,604,2025-01-01,1,289367000.0,
3466,НАЦИОНАЛЬНЫЙ КЛИРИНГОВЫЙ ЦЕНТР,935,2025-01-01,1,58806194000.0,
842,КЕТОВСКИЙ КОММЕРЧЕСКИЙ БАНК,301,2025-01-01,1,971506000.0,
842,КЕТОВСКИЙ КОММЕРЧЕСКИЙ БАНК,451,2025-01-01,1,260386000.0,Да
842,КЕТОВСКИЙ КОММЕРЧЕСКИЙ БАНК,478,2025-01-01,1,17000.0,
842,КЕТОВСКИЙ КОММЕРЧЕСКИЙ БАНК,60.0,2025-01-01,1,15463000.0,
2368,БЛАНК БАНК,706,2025-01-01,1,1781532000.0,
2368,БЛАНК БАНК,90.4,2025-01-01,1,4775638000.0,
2368,БЛАНК БАНК,ITGAP,2025-01-01,1,2000.0,
2110,ПЕРЕСВЕТ,4XXXX,2025-01-01,1,249609380000.0,
842,КЕТОВСКИЙ КОММЕРЧЕСКИЙ БАНК,454,2025-01-01,1,721089000.0,Да
1,ЮНИКРЕДИТ БАНК,939,2025-01-01,1,73093526000.0,
2275,УРАЛСИБ,304,2025-01-01,1,4902000.0,
2275,УРАЛСИБ,501,2025-01-01,1,49739403000.0,
2880,АГРОПРОМКРЕДИТ,506,2025-01-01,1,802606000.0,
2880,АГРОПРОМКРЕДИТ,106,2025-01-01,1,159090000.0,
2275,УРАЛСИБ,526,2025-01-01,1,161377000.0,
2880,АГРОПРОМКРЕДИТ,502,2025-01-01,1,2091431000.0,
2880,АГРОПРОМКРЕДИТ,612,2025-01-01,1,0.0,
3077,НАЦИОНАЛЬНЫЙ ИНВЕСТИЦИОННО-ПРОМЫШЛЕННЫЙ,90.6,2025-01-01,1,166799000.0,
2880,АГРОПРОМКРЕДИТ,802,2025-01-01,1,40865000.0,
2443,МЕТКОМБАНК,475,2025-01-01,1,0.0,
2275,УРАЛСИБ,90.5,2025-01-01,1,995004676000.0,
2275,УРАЛСИБ,617,2025-01-01,1,7023842000.0,
1,ЮНИКРЕДИТ БАНК,604,2025-01-01,1,71276624000.0,
1,ЮНИКРЕДИТ БАНК,507,2025-01-01,1,116981000.0,
1,ЮНИКРЕДИТ БАНК,20.0,2025-01-01,1,30875086000.0,
1,ЮНИКРЕДИТ БАНК,111,2025-01-01,1,0.0,
2507,ТОЛЬЯТТИХИМБАНК,458,2025-01-01,1,946181000.0,Да
2507,ТОЛЬЯТТИХИМБАНК,475,2025-01-01,1,82000.0,
2507,ТОЛЬЯТТИХИМБАНК,20.0,2025-01-01,1,278051000.0,
2275,УРАЛСИБ,ITGAP,2025-01-01,1,1811556673000.0,
2507,ТОЛЬЯТТИХИМБАНК,90.3,2025-01-01,1,1330689000.0,
2443,МЕТКОМБАНК,612,2025-01-01,1,0.0,
2443,МЕТКОМБАНК,90.4,2025-01-01,1,4590500000.0,
695,НАЛЬЧИК,319,2025-01-01,1,320000000.0,
1573,РОСДОРБАНК,446,2025-01-01,1,149316000.0,Да
1573,РОСДОРБАНК,45.0,2025-01-01,1,17337823000.0,
1573,РОСДОРБАНК,106,2025-01-01,1,1616272000.0,
1573,РОСДОРБАНК,609,2025-01-01,1,124770000.0,
1573,РОСДОРБАНК,478,2025-01-01,1,330382000.0,
1573,РОСДОРБАНК,608,2025-01-01,1,571277000.0,
1573,РОСДОРБАНК,319,2025-01-01,1,7000000000.0,
2766,ОТП БАНК,458,2025-01-01,1,14438138000.0,Да
2766,ОТП БАНК,933,2025-01-01,1,38222434000.0,
2584,КРЕДИТ УРАЛ БАНК,706,2025-01-01,1,13588331000.0,
695,НАЛЬЧИК,45.0,2025-01-01,1,247223000.0,
3473,МБ РУС БАНК,620,2025-01-01,1,0.0,
1481,СБЕРБАНК РОССИИ,448,2025-01-01,1,111790260000.0,Да
1481,СБЕРБАНК РОССИИ,445,2025-01-01,1,72993759000.0,Да
1481,СБЕРБАНК РОССИИ,466,2025-01-01,1,6257000.0,Да
1481,СБЕРБАНК РОССИИ,324,2025-01-01,1,44047560000.0,
695,НАЛЬЧИК,620,2025-01-01,1,108533000.0,
1481,СБЕРБАНК РОССИИ,534,2025-01-01,1,26000.0,
1481,СБЕРБАНК РОССИИ,934,2025-01-01,1,134192244000.0,
1481,СБЕРБАНК РОССИИ,ITGAP,2025-01-01,1,0.0,
1481,СБЕРБАНК РОССИИ,937,2025-01-01,1,235808518000.0,
1481,СБЕРБАНК РОССИИ,612,2025-01-01,1,0.0,
1481,СБЕРБАНК РОССИИ,302,2025-01-01,1,548349984000.0,
1481,СБЕРБАНК РОССИИ,478,2025-01-01,1,37604705000.0,
1481,СБЕРБАНК РОССИИ,45.2,2025-01-01,1,17267849232000.0,
3077,НАЦИОНАЛЬНЫЙ ИНВЕСТИЦИОННО-ПРОМЫШЛЕННЫЙ,90.5,2025-01-01,1,3898247000.0,
2584,КРЕДИТ УРАЛ БАНК,45.2,2025-01-01,1,19059160000.0,
1949,НАЦИОНАЛЬНЫЙ БАНК СБЕРЕЖЕНИЙ,617,2025-01-01,1,11693000.0,
1949,НАЦИОНАЛЬНЫЙ БАНК СБЕРЕЖЕНИЙ,106,2025-01-01,1,938000.0,
1949,НАЦИОНАЛЬНЫЙ БАНК СБЕРЕЖЕНИЙ,45.2,2025-01-01,1,577345000.0,
1949,НАЦИОНАЛЬНЫЙ БАНК СБЕРЕЖЕНИЙ,458,2025-01-01,1,1810000.0,Да
1949,НАЦИОНАЛЬНЫЙ БАНК СБЕРЕЖЕНИЙ,940,2025-01-01,1,0.0,
1949,НАЦИОНАЛЬНЫЙ БАНК СБЕРЕЖЕНИЙ,609,2025-01-01,1,23935000.0,
1949,НАЦИОНАЛЬНЫЙ БАНК СБЕРЕЖЕНИЙ,99996,2025-01-01,1,0.0,
1949,НАЦИОНАЛЬНЫЙ БАНК СБЕРЕЖЕНИЙ,90.3,2025-01-01,1,13770000.0,
2443,МЕТКОМБАНК,453,2025-01-01,1,1222418000.0,Да
2443,МЕТКОМБАНК,507,2025-01-01,1,6924773000.0,
2443,МЕТКОМБАНК,506,2025-01-01,1,205129000.0,
2443,МЕТКОМБАНК,604,2025-01-01,1,336225000.0,
1949,НАЦИОНАЛЬНЫЙ БАНК СБЕРЕЖЕНИЙ,319,2025-01-01,1,4309600000.0,
2584,КРЕДИТ УРАЛ БАНК,90.6,2025-01-01,1,328103000.0,
1949,НАЦИОНАЛЬНЫЙ БАНК СБЕРЕЖЕНИЙ,ITGAP,2025-01-01,1,3641113000.0,
2584,КРЕДИТ УРАЛ БАНК,60.0,2025-01-01,1,137472000.0,
2584,КРЕДИТ УРАЛ БАНК,612,2025-01-01,1,0.0,
903,ВЛАДБИЗНЕСБАНК,474,2025-01-01,1,27399000.0,
1352,НОВОБАНК,451,2025-01-01,1,95251000.0,Да
1352,НОВОБАНК,ITGAP,2025-01-01,1,0.0,
1352,НОВОБАНК,941,2025-01-01,1,0.0,
2932,НОВЫЙ МОСКОВСКИЙ БАНК,458,2025-01-01,1,19500000.0,Да
609,КУЗНЕЦКИЙ,301,2025-01-01,1,460444000.0,
3515,ЧАЙНА КОНСТРАКШН БАНК,608,2025-01-01,1,25929000.0,
3515,ЧАЙНА КОНСТРАКШН БАНК,47.1,2025-01-01,1,1505000.0,
3515,ЧАЙНА КОНСТРАКШН БАНК,99996,2025-01-01,1,0.0,
3515,ЧАЙНА КОНСТРАКШН БАНК,616,2025-01-01,1,0.0,
3515,ЧАЙНА КОНСТРАКШН БАНК,ITGAP,2025-01-01,1,0.0,
841,ВАЙЛДБЕРРИЗ,99998,2025-01-01,1,2170588000.0,
841,ВАЙЛДБЕРРИЗ,458,2025-01-01,1,71810000.0,Да
609,КУЗНЕЦКИЙ,504,2025-01-01,1,132852000.0,
1720,ТОМСКПРОМСТРОЙБАНК,60.0,2025-01-01,1,15312000.0,
1720,ТОМСКПРОМСТРОЙБАНК,459,2025-01-01,1,79281000.0,
3017,РЕСПУБЛИКАНСКИЙ КРЕДИТНЫЙ АЛЬЯНС,99998,2025-01-01,1,898383000.0,
1326,АЛЬФА-БАНК,501,2025-01-01,1,164432792000.0,
1326,АЛЬФА-БАНК,90.6,2025-01-01,1,18814145000.0,
2506,БАНК РАУНД,533,2025-01-01,1,2396060000.0,
1720,ТОМСКПРОМСТРОЙБАНК,32.2,2025-01-01,1,3603000.0,
1720,ТОМСКПРОМСТРОЙБАНК,454,2025-01-01,1,410666000.0,Да
1720,ТОМСКПРОМСТРОЙБАНК,458,2025-01-01,1,214507000.0,Да
841,ВАЙЛДБЕРРИЗ,ITGAP,2025-01-01,1,0.0,
841,ВАЙЛДБЕРРИЗ,302,2025-01-01,1,543626000.0,
3001,ПРИМОРЬЕ,506,2025-01-01,1,373471000.0,
3001,ПРИМОРЬЕ,302,2025-01-01,1,313709000.0,
2998,ЭКСПОБАНК,99998,2025-01-01,1,226023654000.0,
2998,ЭКСПОБАНК,620,2025-01-01,1,264897000.0,
2998,ЭКСПОБАНК,459,2025-01-01,1,370085000.0,
2998,ЭКСПОБАНК,940,2025-01-01,1,0.0,
2998,ЭКСПОБАНК,934,2025-01-01,1,0.0,
2998,ЭКСПОБАНК,604,2025-01-01,1,1753606000.0,
3349,РОССЕЛЬХОЗБАНК,479,2025-01-01,1,61988811000.0,
2998,ЭКСПОБАНК,45.2,2025-01-01,1,73772085000.0,
3116,ЭКО-ИНВЕСТ,45.2,2025-01-01,1,35372000.0,
3001,ПРИМОРЬЕ,90.4,2025-01-01,1,9468100000.0,
3001,ПРИМОРЬЕ,475,2025-01-01,1,6975000.0,
2997,УГЛЕМЕТБАНК,ITGAP,2025-01-01,1,19369728000.0,
2997,УГЛЕМЕТБАНК,810,2025-01-01,1,139000.0,
2997,УГЛЕМЕТБАНК,319,2025-01-01,1,2000000000.0,
2997,УГЛЕМЕТБАНК,604,2025-01-01,1,353258000.0,
2997,УГЛЕМЕТБАНК,459,2025-01-01,1,7428000.0,
3001,ПРИМОРЬЕ,99996,2025-01-01,1,2608405000.0,
